msoa11cd,age_total,age0to4pc,age5to14pc,age16to24pc,age25to44pc,age45to64pc,age75pluspc,nssec_total,1_higher_managerial,2_lower_managerial,3_intermediate_occupations,4_employers_small_org,5_lower_supervisory,6_semi_routine,7_routine,8_unemployed,avg_dwn_speed,avb_superfast,no_decent_bband,bband_speed_under2mbs,bband_speed_under10mbs,bband_speed_over30mbs
W02000149,6181,0.04125546,0.069082673,0.114059214,0.212748746,0.269212102,0.142209998,4112,0.081955253,0.237597276,0.139348249,0.112110895,0.071254864,0.17290856,0.13983463,0.044990272,36.7,0.934,0.036,0.02,0.23,0.556
W02000151,7407,0.058323208,0.093020116,0.109626029,0.2254624,0.284865668,0.088834886,4987,0.051132946,0.194906758,0.130940445,0.104672148,0.101062763,0.188891117,0.170443152,0.057950672,36.8,0.94,0.026,0.034,0.275,0.625
W02000152,8105,0.05293029,0.092535472,0.088834053,0.224429365,0.27649599,0.108821715,5436,0.07615894,0.224613687,0.133554084,0.108535688,0.082045622,0.18138337,0.144959529,0.04874908,34.2,0.818,0.052,0.021,0.211,0.51
W02000153,7739,0.045483913,0.07714175,0.088771159,0.195244864,0.326527975,0.106990567,5369,0.088470851,0.243620786,0.126280499,0.180294282,0.077668095,0.136897001,0.111752654,0.035015832,36,0.788,0.121,0.045,0.256,0.554
W02000154,7586,0.059056156,0.095966254,0.104930134,0.233192723,0.263907197,0.100580016,5022,0.063321386,0.221226603,0.135404221,0.083233771,0.087415372,0.190959777,0.162285942,0.056152927,36.6,0.978,0.005,0.003,0.097,0.54
W02000156,8159,0.061404584,0.090819953,0.105772766,0.251501409,0.270498836,0.083711239,5624,0.071301565,0.207147937,0.126422475,0.109886202,0.09886202,0.166785206,0.171763869,0.047830725,38.6,0.935,0.023,0.034,0.212,0.646
W02000157,8989,0.053398598,0.081766604,0.107909667,0.221492936,0.291467349,0.094003782,6202,0.074492099,0.225572396,0.135117704,0.109158336,0.088519832,0.168816511,0.155433731,0.042889391,37.4,0.889,0.02,0.025,0.148,0.579
W02000158,5664,0.056144068,0.087570621,0.100105932,0.247175141,0.300141243,0.077153955,3966,0.089258699,0.251891074,0.146999496,0.105648008,0.087997983,0.154311649,0.124306606,0.039586485,38.5,0.861,0.072,0.023,0.192,0.607
W02000159,6064,0.058707124,0.091853562,0.111807388,0.212895778,0.294195251,0.087401055,4105,0.058465286,0.182216809,0.12862363,0.104506699,0.098416565,0.20316687,0.168818514,0.055785627,42.3,0.922,0.033,0.008,0.092,0.627
W02000160,7500,0.053866667,0.085466667,0.0936,0.231066667,0.285466667,0.094533333,5132,0.091971941,0.25370226,0.158028059,0.090023383,0.087100546,0.168939984,0.114380359,0.035853468,38.2,0.977,0.011,0.013,0.12,0.602
W02000161,5651,0.072199611,0.106706778,0.121571403,0.238895771,0.240311449,0.096620067,3615,0.049515906,0.18340249,0.110373444,0.071092669,0.09626556,0.230428769,0.180636238,0.078284924,39,0.97,0.004,0.026,0.236,0.681
W02000162,8547,0.048555049,0.091962092,0.092781093,0.208845209,0.274482274,0.115245115,5696,0.068293539,0.211551966,0.130091292,0.101825843,0.097085674,0.197155899,0.141678371,0.052317416,37.5,0.939,0.027,0.013,0.102,0.552
W02000163,5457,0.067986073,0.099505223,0.101887484,0.240791644,0.246838922,0.109217519,3516,0.067121729,0.207622298,0.135949943,0.076222981,0.081911263,0.209613197,0.151592719,0.06996587,38.2,0.966,0,0.008,0.132,0.614
W02000164,6948,0.048215314,0.089522165,0.099597006,0.220063328,0.28626943,0.115572827,4601,0.082156053,0.235600956,0.137144099,0.093675288,0.078678548,0.186263856,0.126928928,0.059552271,35.3,0.937,0.025,0.014,0.143,0.526
W02000165,6761,0.06507913,0.096583346,0.116254992,0.247004881,0.261647685,0.089040083,4528,0.050132509,0.174690813,0.127208481,0.071333922,0.09319788,0.238736749,0.177340989,0.067358657,37.4,0.989,0.009,0.009,0.144,0.633
W02000166,8713,0.075175026,0.103293929,0.118328934,0.263514289,0.24698726,0.075289797,5779,0.056757224,0.197439003,0.12510815,0.075618619,0.093095691,0.215781277,0.160408375,0.075791659,37,0.907,0.085,0.05,0.237,0.68
W02000167,9747,0.075202626,0.085769981,0.131219863,0.267569509,0.251872371,0.072945522,6674,0.043602038,0.145040455,0.095894516,0.070122865,0.090350614,0.249775247,0.204075517,0.101138747,35.5,0.996,0.001,0.007,0.101,0.549
W02000168,6281,0.060022289,0.103009075,0.107626174,0.26110492,0.252507562,0.09059067,4152,0.077071291,0.237716763,0.152697495,0.070809249,0.095857418,0.172447013,0.145712909,0.047687861,52,0.969,0.006,0.002,0.046,0.592
W02000169,9353,0.05976692,0.09269753,0.100074842,0.243558217,0.283117716,0.082219609,6411,0.065356419,0.215722976,0.161285291,0.095928872,0.099360474,0.171268133,0.141631571,0.049446264,31,0.84,0.068,0.013,0.153,0.417
W02000170,9111,0.054000659,0.090220612,0.106464713,0.246954231,0.29107672,0.076500933,6354,0.083097262,0.252439408,0.18854265,0.064526283,0.085143217,0.161000944,0.126691848,0.038558388,77.3,0.993,0.001,0.006,0.103,0.703
W02000171,7907,0.064626281,0.103705577,0.093967371,0.296825598,0.266599216,0.057291008,5471,0.126485103,0.286419302,0.190093219,0.075123378,0.071833303,0.133796381,0.08663864,0.029610674,49.2,0.952,0.012,0.018,0.175,0.714
W02000172,9824,0.057614007,0.10036645,0.101689739,0.272903094,0.257125407,0.081229642,6672,0.064898082,0.205785372,0.159322542,0.074940048,0.091276978,0.196043165,0.154376499,0.053357314,71,0.993,0.001,0.003,0.079,0.701
W02000173,7392,0.079274892,0.098214286,0.095238095,0.318452381,0.253246753,0.048024892,5098,0.099450765,0.261671244,0.183012946,0.073362103,0.087877599,0.147704982,0.107100824,0.039819537,73.8,0.994,0.003,0.022,0.133,0.807
W02000174,9134,0.050799212,0.090540836,0.101707905,0.240310926,0.28826363,0.082548719,6306,0.076752299,0.244846178,0.175547098,0.075483666,0.091975896,0.179987314,0.123533143,0.031874405,80.6,0.99,0.002,0.005,0.1,0.739
W02000175,7817,0.067545094,0.094921325,0.11628502,0.291799923,0.241908661,0.076116157,5302,0.046774802,0.183327046,0.153904187,0.068841946,0.092606564,0.210863825,0.168804225,0.074877405,79.7,0.984,0.002,0.003,0.042,0.694
W02000176,8872,0.050383228,0.083183048,0.098286745,0.233543733,0.279080252,0.098061317,6139,0.054080469,0.187652712,0.172992344,0.074116306,0.097735788,0.190259,0.164196123,0.058967259,83.1,0.993,0.006,0.007,0.116,0.765
W02000177,7041,0.064763528,0.102542253,0.112341997,0.295554609,0.247834114,0.057520239,4850,0.064123711,0.198556701,0.174020619,0.07443299,0.105773196,0.199175258,0.134226804,0.049690722,75.9,0.984,0.006,0.008,0.15,0.779
W02000178,8866,0.090909091,0.127114821,0.128468306,0.290773742,0.211143695,0.048048725,5624,0.02898293,0.110953058,0.094594595,0.057254623,0.093349929,0.24715505,0.227418208,0.140291607,72.9,0.995,0,0.004,0.058,0.662
W02000179,6778,0.050014754,0.099439363,0.095308351,0.249336087,0.27869578,0.089849513,4594,0.091641271,0.288202003,0.18067044,0.083151937,0.075968655,0.15237266,0.095994776,0.031998259,73.7,0.969,0.001,0.002,0.035,0.674
W02000180,8086,0.071605244,0.110066782,0.11637398,0.272569874,0.239426169,0.074078654,5308,0.036925396,0.142803316,0.132064808,0.071401658,0.094951017,0.228899774,0.209495102,0.08345893,84.1,0.991,0.001,0.001,0.077,0.736
W02000181,6857,0.057605367,0.093772787,0.122502552,0.263234651,0.248067668,0.082689223,4693,0.038141913,0.141274238,0.130406989,0.070956744,0.106967824,0.230129981,0.197528234,0.084594076,78.8,0.994,0.001,0.014,0.158,0.78
W02000182,7972,0.065980933,0.091946814,0.110888108,0.271199197,0.264676367,0.086929252,5324,0.041322314,0.176746807,0.160593539,0.072689707,0.107625845,0.223891811,0.164350113,0.052779865,95.1,0.997,0,0.008,0.138,0.825
W02000183,9241,0.063413051,0.087761065,0.120549724,0.310247809,0.250514014,0.064170544,6405,0.031850117,0.144262295,0.133801717,0.065417642,0.105854801,0.228103044,0.195628415,0.095081967,81.3,0.994,0.001,0.004,0.113,0.743
W02000184,6963,0.058451817,0.090047393,0.096653741,0.273445354,0.259227345,0.095073962,4695,0.062832801,0.218530351,0.15228967,0.076677316,0.087965921,0.202342918,0.138445154,0.060915868,75.2,0.987,0.006,0.003,0.117,0.709
W02000185,5218,0.047719433,0.087964737,0.099080107,0.212150249,0.304139517,0.103871215,3505,0.117831669,0.280741797,0.146077033,0.116405136,0.077603424,0.138944365,0.092724679,0.029671897,37,0.895,0.029,0.022,0.197,0.564
W02000186,8696,0.094526219,0.116720331,0.134429623,0.270814167,0.218951242,0.055312787,5478,0.021723257,0.102774735,0.101496897,0.05275648,0.087988317,0.23713034,0.24497992,0.151150055,86.2,1,0,0.005,0.168,0.763
W02000187,5714,0.042352118,0.097654883,0.095554778,0.222261113,0.284214211,0.089954498,3865,0.112548512,0.279172057,0.189133247,0.093661061,0.079689521,0.13686934,0.07839586,0.030530401,78.9,0.963,0.009,0.022,0.129,0.794
W02000188,7187,0.06052595,0.087658272,0.135522471,0.291498539,0.24433004,0.069570057,4890,0.060531697,0.164417178,0.141104294,0.06993865,0.094478528,0.225562372,0.172597137,0.071370143,82.6,0.971,0.014,0.005,0.116,0.745
W02000189,7955,0.040477687,0.084223759,0.09717159,0.216216216,0.279949717,0.144814582,5016,0.141945774,0.281499203,0.147129187,0.081738437,0.065789474,0.133971292,0.093102073,0.054824561,75.1,0.998,0,0.004,0.046,0.727
W02000190,5702,0.033847773,0.06681866,0.277271133,0.169589618,0.222904244,0.106103122,2938,0.146698434,0.304969367,0.1827774,0.090197413,0.068754255,0.119469027,0.063648741,0.023485364,78.4,0.992,0.001,0.009,0.174,0.769
W02000191,9962,0.039851435,0.051796828,0.326239711,0.241818912,0.189118651,0.070367396,4929,0.162507608,0.286467843,0.144856969,0.083384054,0.066747819,0.124163116,0.075674579,0.056198012,101.1,1,0,0.004,0.071,0.825
W02000192,9006,0.026759938,0.026093715,0.274594715,0.328669776,0.205196536,0.05829447,5505,0.105358765,0.204722979,0.120980926,0.077565849,0.080835604,0.150590372,0.146049046,0.113896458,68.3,0.993,0.002,0.003,0.059,0.676
W02000193,9507,0.021563059,0.03460608,0.477542863,0.208057221,0.134006522,0.061428421,3728,0.088519313,0.223712446,0.147800429,0.08610515,0.075912017,0.165772532,0.122585837,0.089592275,105.9,0.997,0.003,0.005,0.097,0.83
W02000194,6346,0.027576426,0.054049795,0.239520958,0.170658683,0.243145288,0.128584935,3465,0.227705628,0.318614719,0.146320346,0.090909091,0.040981241,0.092063492,0.045598846,0.037806638,79.5,0.997,0,0.004,0.052,0.751
W02000195,5927,0.039142905,0.085034587,0.064282099,0.182891851,0.292728193,0.165176312,3738,0.2070626,0.33788122,0.140181915,0.110219369,0.050294275,0.094168004,0.041198502,0.018994114,55.4,0.988,0.001,0.002,0.111,0.651
W02000196,6448,0.047766749,0.083436725,0.080024814,0.212779156,0.274193548,0.146091811,4161,0.12112473,0.279980774,0.148041336,0.097092045,0.072098053,0.142033165,0.090362894,0.049267003,75.9,0.997,0,0.001,0.044,0.701
W02000197,6384,0.048245614,0.091165414,0.066885965,0.177631579,0.306704261,0.125313283,4231,0.183171827,0.307255968,0.117229969,0.173481446,0.057669582,0.09194044,0.047033798,0.02221697,32,0.82,0.087,0.056,0.296,0.497
W02000198,7476,0.047752809,0.072632424,0.067281969,0.222980203,0.286918138,0.147271268,4898,0.222131482,0.326868109,0.133523887,0.116169865,0.051653736,0.087382605,0.041445488,0.020824826,55.1,0.994,0.001,0.002,0.063,0.681
W02000200,5227,0.054907213,0.08838722,0.101396595,0.245073656,0.289075952,0.082456476,3673,0.047644977,0.159542608,0.12659951,0.086305472,0.118704057,0.193030221,0.205281786,0.062891369,37.4,0.918,0.035,0.011,0.105,0.501
W02000201,5419,0.055176232,0.081195793,0.106661746,0.232146152,0.275143015,0.101494741,3708,0.047734628,0.177454153,0.113807983,0.083333333,0.089536138,0.210355987,0.215480043,0.062297735,37.7,0.977,0.013,0.004,0.088,0.562
W02000202,11601,0.054305663,0.088871649,0.106801138,0.250150849,0.285061633,0.083096285,8025,0.084984424,0.233520249,0.149283489,0.084361371,0.088847352,0.162616822,0.145046729,0.051339564,37.3,0.923,0.008,0.01,0.13,0.563
W02000203,6774,0.056539711,0.093740774,0.110717449,0.255388249,0.269264836,0.086211987,4626,0.061175962,0.192823173,0.137483787,0.084954604,0.092304367,0.201469952,0.171422395,0.058365759,63.6,0.939,0.01,0.012,0.113,0.727
W02000204,6952,0.043440736,0.097382048,0.087313003,0.241225547,0.284810127,0.093210587,4777,0.110948294,0.291186937,0.176679925,0.072221059,0.091480008,0.131463261,0.090014654,0.036005861,62.5,0.986,0.006,0.013,0.213,0.692
W02000205,5961,0.049823855,0.087904714,0.103338366,0.236705251,0.284180507,0.093105184,4101,0.06827603,0.223360156,0.141916606,0.075347476,0.091684955,0.185564496,0.151670324,0.062179956,79.4,0.991,0.007,0.009,0.101,0.717
W02000206,6785,0.048784083,0.068828298,0.1100958,0.244215181,0.275460575,0.121149595,4686,0.047161758,0.174775928,0.124839949,0.072556551,0.101152369,0.206359368,0.18822023,0.084933845,79.3,0.999,0.001,0.003,0.03,0.715
W02000207,5200,0.039423077,0.081730769,0.098461538,0.229615385,0.329615385,0.0775,3742,0.07536077,0.241582042,0.177712453,0.063067878,0.117851416,0.169428113,0.130144308,0.02485302,80.3,0.992,0.004,0.007,0.146,0.751
W02000208,9053,0.057108141,0.088589418,0.10858279,0.275267867,0.263779962,0.086711587,6235,0.056776263,0.203688853,0.152846832,0.077947073,0.108099439,0.201443464,0.150761828,0.048436247,75.2,0.941,0.015,0.006,0.067,0.683
W02000209,5283,0.060003786,0.094264622,0.126254022,0.238690138,0.268975961,0.077796706,3638,0.024738868,0.098130841,0.086036284,0.061572292,0.106926883,0.221825179,0.281748213,0.11902144,36.2,0.942,0.014,0.017,0.178,0.579
W02000210,6493,0.068227322,0.109348529,0.115354998,0.261358386,0.26474665,0.066071154,4321,0.056931266,0.180976626,0.132608193,0.067808378,0.09303402,0.213376533,0.185373756,0.069891229,86.6,0.996,0,0.002,0.082,0.766
W02000211,7951,0.058860521,0.091183499,0.108791347,0.270028927,0.260973462,0.085398063,5489,0.035889962,0.150300601,0.126252505,0.074148297,0.112770997,0.210056477,0.201311714,0.089269448,85,0.989,0.001,0.007,0.063,0.762
W02000212,7690,0.05136541,0.094278283,0.100780234,0.250195059,0.290507152,0.076723017,5371,0.061813443,0.197542357,0.132563768,0.06907466,0.10835971,0.199962763,0.182275182,0.048408118,69.6,0.98,0.007,0.045,0.161,0.695
W02000213,6819,0.04883414,0.078017305,0.092535562,0.24094442,0.283765948,0.106613873,4727,0.083562513,0.250475989,0.156335942,0.069388619,0.109160144,0.154855088,0.137296382,0.038925323,78.2,0.989,0,0.002,0.097,0.753
W02000214,9808,0.054649266,0.097267537,0.11317292,0.234910277,0.27701876,0.106341762,6478,0.02824946,0.121796851,0.102346403,0.050015437,0.121796851,0.22908305,0.245137388,0.10157456,92.2,0.999,0,0.018,0.108,0.826
W02000215,9264,0.058937824,0.083225389,0.117227979,0.269106218,0.263601036,0.086463731,6439,0.037272868,0.149712688,0.120360304,0.056996428,0.119117875,0.212765957,0.215095512,0.088678366,82,0.987,0,0.008,0.147,0.792
W02000216,7073,0.053866817,0.082001979,0.116782129,0.262406334,0.282058532,0.082850276,4989,0.051513329,0.195630387,0.136099419,0.076969333,0.127280016,0.186810984,0.164562036,0.061134496,79.4,0.986,0.001,0.004,0.039,0.703
W02000217,6384,0.057017544,0.091635338,0.097744361,0.277255639,0.27929198,0.065319549,4505,0.075249723,0.210654828,0.139400666,0.070810211,0.108768036,0.175804661,0.162930078,0.056381798,70.9,0.972,0.011,0.021,0.179,0.689
W02000218,6995,0.069478199,0.100929235,0.11736955,0.262902073,0.252609006,0.061901358,4831,0.022769613,0.116332022,0.07762368,0.064375906,0.104326226,0.237010971,0.272614366,0.104947216,39.6,0.946,0.002,0.027,0.267,0.649
W02000219,7415,0.050303439,0.097774781,0.113149022,0.253944707,0.285097775,0.073769386,5165,0.056534366,0.166892546,0.106873185,0.071442401,0.109777348,0.221878025,0.194966118,0.071636012,38.8,0.981,0.005,0.002,0.059,0.559
W02000220,7954,0.059215489,0.089011818,0.113402062,0.269172743,0.269424189,0.068016093,5609,0.04439294,0.154929577,0.112319487,0.085041897,0.100374398,0.216972722,0.220181851,0.065787128,42.2,0.94,0.002,0.014,0.131,0.649
W02000221,7784,0.064491264,0.100590956,0.117291881,0.27004111,0.257194245,0.060894142,5357,0.033227553,0.141497107,0.113123017,0.07037521,0.101549375,0.223072615,0.235019601,0.082135524,39.1,0.949,0.004,0.017,0.145,0.644
W02000222,6202,0.050145114,0.089326024,0.094163173,0.231215737,0.293292486,0.083198968,4347,0.073383943,0.195537152,0.123993559,0.073153899,0.106970324,0.197377502,0.180584311,0.04899931,37.4,0.956,0.012,0.015,0.198,0.591
W02000223,5406,0.053829079,0.089530152,0.109322974,0.285053644,0.275434702,0.064187939,3862,0.065510098,0.230709477,0.133350596,0.088037286,0.100207147,0.189280166,0.142413257,0.050491973,38.7,0.984,0.013,0.007,0.094,0.565
W02000224,6014,0.063019621,0.095443964,0.115231127,0.273860991,0.268041237,0.057698703,4246,0.053933114,0.178756477,0.118699953,0.070419218,0.113518606,0.196184644,0.198068771,0.070419218,32.4,0.934,0.047,0.017,0.313,0.516
W02000225,8886,0.057731263,0.096556381,0.115687598,0.263560657,0.269637632,0.074949359,6181,0.043682252,0.171169714,0.116486006,0.076524834,0.116162433,0.219705549,0.189936903,0.066332309,37.8,0.962,0.006,0.006,0.107,0.566
W02000226,10054,0.052914263,0.093495126,0.096180625,0.259100855,0.283469266,0.070220808,7066,0.089159355,0.227285593,0.14378715,0.089159355,0.095810926,0.173506935,0.146193037,0.035097651,42.9,0.986,0.005,0.004,0.054,0.621
W02000227,7059,0.067431648,0.101430798,0.110922227,0.272559853,0.248335458,0.070831563,4847,0.05962451,0.17949247,0.116360635,0.07778007,0.106663916,0.208582628,0.176397772,0.075097999,60.4,0.991,0.004,0.017,0.173,0.687
W02000228,6961,0.041373366,0.072547048,0.14365752,0.294354259,0.244936072,0.082315759,5113,0.085663994,0.225894778,0.125171132,0.094856249,0.090162331,0.14903188,0.134558967,0.094660669,32.5,0.928,0.045,0.013,0.312,0.526
W02000229,6135,0.054278729,0.088508557,0.110839446,0.246291769,0.277098615,0.089812551,4183,0.054506335,0.189576859,0.12981114,0.076739182,0.111164236,0.216112838,0.16471432,0.05737509,41.5,0.998,0,0.015,0.203,0.723
W02000230,5453,0.038510911,0.086924629,0.096460664,0.219512195,0.304969741,0.103979461,3752,0.137260128,0.314232409,0.14445629,0.093816631,0.070628998,0.126599147,0.074093817,0.03891258,35,0.947,0.017,0.016,0.215,0.569
W02000231,8169,0.059738034,0.076508753,0.116538132,0.281674624,0.252172849,0.087403599,5738,0.063088184,0.201115371,0.124085047,0.077378878,0.094806553,0.195712792,0.170268386,0.073544789,41.6,0.964,0.001,0.005,0.107,0.614
W02000232,6005,0.053621982,0.102081599,0.108076603,0.27743547,0.287260616,0.056452956,4173,0.108794632,0.27821711,0.158399233,0.075724898,0.093457944,0.149293075,0.101845195,0.034267913,44.4,0.943,0.043,0.039,0.175,0.767
W02000233,6226,0.06810151,0.100064247,0.129296499,0.291198201,0.265499518,0.045775779,4376,0.083180987,0.236060329,0.14785192,0.067413163,0.090265082,0.187157221,0.125457038,0.06261426,37.3,0.972,0,0.025,0.232,0.625
W02000234,10455,0.069153515,0.118890483,0.093256815,0.306264945,0.242754663,0.063892874,6934,0.145370637,0.292039227,0.152725699,0.071387367,0.076579175,0.138159792,0.091577733,0.032160369,42.4,0.983,0.001,0.008,0.178,0.691
W02000235,9009,0.034965035,0.078699079,0.078477078,0.189366189,0.284715285,0.163503164,5888,0.12669837,0.276324728,0.138247283,0.105298913,0.083220109,0.138756793,0.086447011,0.045006793,37.7,0.96,0.001,0.008,0.153,0.559
W02000236,6996,0.041452258,0.086620926,0.08619211,0.20869068,0.300314465,0.119782733,4770,0.095597484,0.244025157,0.117400419,0.109014675,0.097484277,0.164360587,0.124528302,0.047589099,40.1,0.991,0.001,0.009,0.168,0.637
W02000237,5281,0.03938648,0.09543647,0.080098466,0.187085779,0.346903995,0.087294073,3662,0.202075369,0.313489896,0.112233752,0.137083561,0.065537957,0.094210814,0.05379574,0.021572911,39.8,0.878,0.042,0.044,0.179,0.637
W02000238,6180,0.041100324,0.082686084,0.07184466,0.182686084,0.317961165,0.124271845,4200,0.224761905,0.31952381,0.120952381,0.123809524,0.053333333,0.083333333,0.051904762,0.022380952,35.8,0.901,0.066,0.034,0.223,0.519
W02000239,6679,0.048360533,0.095523282,0.083545441,0.198083545,0.319059739,0.082796826,4538,0.216174526,0.302996915,0.121639489,0.150066108,0.043411194,0.08858528,0.053107096,0.024019392,30.8,0.866,0.076,0.054,0.319,0.469
