	lsoa11cd,imd_rank,imd_dec
E01009575,4964,2
E01009576,11523,4
E01009577,242,1
E01009578,23486,8
E01009579,1698,1
E01009580,13882,5
E01009581,2588,1
E01009582,15683,5
E01009583,13715,5
E01009584,5724,2
E01009585,464,1
E01009586,18633,6
E01009587,6309,2
E01009588,4340,2
E01009589,7678,3
E01009590,14281,5
E01009591,15062,5
E01009592,5218,2
E01009593,13904,5
E01009594,16631,6
E01009596,6837,3
E01009597,9389,3
E01009598,16295,5
E01009599,7451,3
E01009604,7944,3
E01009605,2343,1
E01009606,10746,4
E01009607,398,1
E01009608,6538,2
E01009609,6183,2
E01009610,3362,2
E01009611,4380,2
E01009612,2223,1
E01009613,19726,7
E01009614,20019,7
E01009615,15734,5
E01009616,14416,5
E01009617,15301,5
E01009618,19533,6
E01009619,11990,4
E01009620,12370,4
E01009621,8391,3
E01009622,2981,1
E01009623,4223,2
E01009624,9150,3
E01009625,11022,4
E01009626,9688,3
E01009627,6071,2
E01009628,12545,4
E01009629,9385,3
E01009630,6004,2
E01009631,2128,1
E01009632,4074,2
E01009633,10873,4
E01009634,15430,5
E01009635,10491,4
E01009636,8460,3
E01009637,3103,1
E01009638,232,1
E01009639,5107,2
E01009640,2911,1
E01009641,8217,3
E01009642,13010,4
E01009643,22424,7
E01009644,23564,8
E01009645,19604,6
E01009646,21619,7
E01009647,16141,5
E01009648,20269,7
E01009649,23667,8
E01009650,7472,3
E01009651,1975,1
E01009652,22378,7
E01009653,22330,7
E01009654,13818,5
E01009655,8708,3
E01009656,6685,3
E01009657,16783,6
E01009658,11612,4
E01009659,3463,2
E01009660,11633,4
E01009661,6767,3
E01009662,6251,2
E01009663,13879,5
E01009664,8028,3
E01009665,29510,9
E01009666,30010,10
E01009667,28729,9
E01009668,25579,8
E01009669,24466,8
E01009670,30189,10
E01009671,23686,8
E01009672,30935,10
E01009674,7990,3
E01009676,18453,6
E01009679,4828,2
E01009681,17212,6
E01009682,21014,7
E01009683,10409,4
E01009684,5677,2
E01009685,17028,6
E01009686,25039,8
E01009687,23933,8
E01009688,13579,5
E01009689,14593,5
E01009690,16580,6
E01009691,16782,6
E01009692,26507,9
E01009693,22825,7
E01009694,29755,10
E01009695,27164,9
E01009696,29040,9
E01009697,25271,8
E01009698,29698,10
E01009699,19226,6
E01009700,1153,1
E01009701,7297,3
E01009702,3195,1
E01009703,16198,5
E01009704,30585,10
E01009705,31142,10
E01009706,26619,9
E01009707,23713,8
E01009708,22042,7
E01009709,94,1
E01009710,16972,6
E01009711,13184,5
E01009712,13220,5
E01009713,14810,5
E01009714,16464,6
E01009715,12920,4
E01009716,15380,5
E01009717,21484,7
E01009718,1718,1
E01009719,15243,5
E01009720,29752,10
E01009721,13372,5
E01009722,22637,7
E01009723,30469,10
E01009724,29512,9
E01009725,3796,2
E01009726,20529,7
E01009727,26561,9
E01009728,23811,8
E01009729,12798,4
E01009730,23705,8
E01009731,15718,5
E01009732,7401,3
E01009733,1640,1
E01009734,12547,4
E01009735,29217,9
E01009736,24519,8
E01009737,20776,7
E01009738,12919,4
E01009739,12429,4
E01009740,5336,2
E01009741,3386,2
E01009742,5145,2
E01009743,2894,1
E01009744,3875,2
E01009745,14968,5
E01009746,3070,1
E01009747,4150,2
E01009748,2405,1
E01009749,15383,5
E01009750,8139,3
E01009751,4094,2
E01009752,2378,1
E01009753,3146,1
E01009754,5541,2
E01009756,2448,1
E01009757,5077,2
E01009758,2782,1
E01009759,16169,5
E01009760,7347,3
E01009762,711,1
E01009763,7408,3
E01009764,15760,5
E01009765,14277,5
E01009766,12792,4
E01009767,11115,4
E01009768,6775,3
E01009769,1656,1
E01009770,9406,3
E01009771,21898,7
E01009772,7585,3
E01009773,7978,3
E01009774,15623,5
E01009775,8099,3
E01009776,17146,6
E01009777,6724,3
E01009778,16980,6
E01009779,12115,4
E01009780,30064,10
E01009781,9825,3
E01009782,5587,2
E01009783,5960,2
E01009784,30301,10
E01009785,25166,8
E01009786,3744,2
E01009787,27542,9
E01009788,4024,2
E01009789,20678,7
E01009790,5082,2
E01009791,16166,5
E01009792,8257,3
E01009793,22927,7
E01009794,26017,8
E01009795,6439,2
E01009796,13543,5
E01009797,16123,5
E01009798,15932,5
E01009799,28387,9
E01009800,24351,8
E01009801,29439,9
E01009802,14678,5
E01009803,31552,10
E01009804,27220,9
E01009805,22046,7
E01009806,24826,8
E01009807,31415,10
E01009808,30271,10
E01009809,4036,2
E01009810,21376,7
E01009811,21526,7
E01009812,25652,8
E01009813,10136,4
E01009814,27124,9
E01009815,31091,10
E01009816,27005,9
E01009817,26596,9
E01009818,15401,5
E01009819,22782,7
E01009820,19795,7
E01009821,30423,10
E01009822,21287,7
E01009823,26149,8
E01009824,10198,4
E01009825,13000,4
E01009826,29498,9
E01009827,30791,10
E01009828,17314,6
E01009829,27151,9
E01009830,28238,9
E01009831,6228,2
E01009832,5630,2
E01009833,3509,2
E01009834,7306,3
E01009835,9113,3
E01009836,1486,1
E01009837,6169,2
E01009838,8999,3
E01009839,3226,1
E01009840,2980,1
E01009841,1784,1
E01009842,4191,2
E01009843,13347,5
E01009844,1607,1
E01009845,31487,10
E01009846,23225,8
E01009847,19014,6
E01009848,17668,6
E01009849,10902,4
E01009850,25417,8
E01009851,25721,8
E01009852,30750,10
E01009853,30178,10
E01009854,30061,10
E01009855,31170,10
E01009856,9524,3
E01009857,8815,3
E01009858,19259,6
E01009859,32000,10
E01009860,26369,9
E01009861,10664,4
E01009862,9507,3
E01009863,12951,4
E01009864,8760,3
E01009865,6126,2
E01009866,12330,4
E01009867,9572,3
E01009868,11567,4
E01009869,16757,6
E01009870,19791,7
E01009871,10867,4
E01009872,4077,2
E01009873,11287,4
E01009874,4456,2
E01009875,7253,3
E01009876,9128,3
E01009877,2860,1
E01009878,17136,6
E01009879,10642,4
E01009880,20931,7
E01009881,1010,1
E01009882,12477,4
E01009883,5913,2
E01009884,7943,3
E01009885,3903,2
E01009886,2079,1
E01009887,6217,2
E01009888,13177,5
E01009889,2385,1
E01009890,4122,2
E01009891,3534,2
E01009892,635,1
E01009893,1793,1
E01009894,9430,3
E01009895,13831,5
E01009896,24625,8
E01009897,30422,10
E01009898,24478,8
E01009899,29002,9
E01009900,29159,9
E01009901,24968,8
E01009902,29764,10
E01009903,31652,10
E01009904,25821,8
E01009905,14951,5
E01009906,5492,2
E01009907,12643,4
E01009908,24680,8
E01009909,16179,5
E01009910,8902,3
E01009911,22572,7
E01009912,28604,9
E01009913,12756,4
E01009914,29485,9
E01009915,22245,7
E01009916,15476,5
E01009917,25055,8
E01009918,7751,3
E01009919,25511,8
E01009920,23889,8
E01009921,10721,4
E01009922,9488,3
E01009923,13564,5
E01009924,16905,6
E01009925,16714,6
E01009926,17042,6
E01009927,10435,4
E01009928,8946,3
E01009929,3476,2
E01009930,5557,2
E01009931,18249,6
E01009932,3858,2
E01009933,6327,2
E01009934,4450,2
E01009935,2520,1
E01009936,15407,5
E01009937,5110,2
E01009938,7503,3
E01009939,15625,5
E01009940,5888,2
E01009941,6473,2
E01009942,4430,2
E01009943,3414,2
E01009944,4992,2
E01009946,13574,5
E01009947,9144,3
E01009948,15499,5
E01009949,21397,7
E01009950,7542,3
E01009951,1776,1
E01009952,2826,1
E01009953,4177,2
E01009954,6277,2
E01009955,5578,2
E01009956,7808,3
E01009957,1721,1
E01009958,22788,7
E01009959,24740,8
E01009960,5379,2
E01009961,14869,5
E01009962,1225,1
E01009963,1619,1
E01009964,1166,1
E01009965,1018,1
E01009966,5689,2
E01009967,9600,3
E01009968,17408,6
E01009969,6099,2
E01009970,8776,3
E01009971,5280,2
E01009972,17967,6
E01009973,15008,5
E01009974,18510,6
E01009975,18632,6
E01009976,21008,7
E01009977,8855,3
E01009978,2430,1
E01009979,669,1
E01009980,5224,2
E01009981,3346,2
E01009982,4423,2
E01009983,3053,1
E01009985,2550,1
E01009986,5331,2
E01009987,1082,1
E01009988,3541,2
E01009989,6261,2
E01009991,5501,2
E01009992,5899,2
E01009993,2054,1
E01009994,3484,2
E01009995,6221,2
E01009996,1973,1
E01009997,5386,2
E01009998,5700,2
E01009999,6396,2
E01010000,12120,4
E01010001,4433,2
E01010002,11509,4
E01010003,2017,1
E01010004,3704,2
E01010005,8351,3
E01010006,11729,4
E01010007,8558,3
E01010008,11726,4
E01010009,10639,4
E01010010,6052,2
E01010011,19563,6
E01010012,16727,6
E01010013,19178,6
E01010014,13844,5
E01010015,11310,4
E01010016,6035,2
E01010017,3245,1
E01010018,9289,3
E01010019,3617,2
E01010020,7563,3
E01010021,3878,2
E01010022,15998,5
E01010023,13492,5
E01010024,19370,6
E01010025,4443,2
E01010026,12799,4
E01010027,19262,6
E01010028,6137,2
E01010029,268,1
E01010030,875,1
E01010031,913,1
E01010032,146,1
E01010033,1892,1
E01010034,22440,7
E01010035,17396,6
E01010036,6037,2
E01010037,2262,1
E01010038,5692,2
E01010039,3500,2
E01010040,8625,3
E01010041,3839,2
E01010042,6692,3
E01010043,17326,6
E01010044,5891,2
E01010045,5644,2
E01010046,4078,2
E01010047,5063,2
E01010048,7329,3
E01010049,6128,2
E01010050,7126,3
E01010051,6259,2
E01010052,3408,2
E01010053,2633,1
E01010054,829,1
E01010055,8497,3
E01010056,4234,2
E01010057,4446,2
E01010058,2810,1
E01010059,4865,2
E01010060,3012,1
E01010061,3910,2
E01010062,1394,1
E01010063,882,1
E01010064,4438,2
E01010065,7488,3
E01010066,1886,1
E01010067,1145,1
E01010068,6821,3
E01010069,13487,5
E01010070,6732,3
E01010071,5907,2
E01010072,10156,4
E01010073,6332,2
E01010074,5597,2
E01010075,17274,6
E01010076,2426,1
E01010077,4205,2
E01010078,18830,6
E01010079,18503,6
E01010080,3316,2
E01010081,18918,6
E01010082,16153,5
E01010083,8456,3
E01010084,4669,2
E01010085,7107,3
E01010086,5866,2
E01010087,5025,2
E01010088,5387,2
E01010089,6104,2
E01010090,4410,2
E01010091,4903,2
E01010092,6568,2
E01010093,3660,2
E01010094,8809,3
E01010095,2785,1
E01010096,3712,2
E01010097,6409,2
E01010098,2696,1
E01010099,7484,3
E01010100,9976,4
E01010101,3985,2
E01010102,2982,1
E01010103,3466,2
E01010104,5359,2
E01010105,8470,3
E01010106,3343,2
E01010107,366,1
E01010108,29660,10
E01010109,15613,5
E01010110,14509,5
E01010111,1845,1
E01010112,9008,3
E01010113,9401,3
E01010114,18184,6
E01010115,16306,5
E01010116,27090,9
E01010117,26583,9
E01010118,16194,5
E01010119,26034,8
E01010120,10097,4
E01010121,21688,7
E01010122,23399,8
E01010123,19490,6
E01010124,22920,7
E01010125,1115,1
E01010126,2194,1
E01010127,6648,3
E01010128,3521,2
E01010129,1627,1
E01010130,1369,1
E01010131,1651,1
E01010132,18496,6
E01010133,18569,6
E01010134,24105,8
E01010135,15310,5
E01010136,22154,7
E01010137,7682,3
E01010138,20682,7
E01010139,7404,3
E01010140,2504,1
E01010141,1905,1
E01010142,564,1
E01010143,1988,1
E01010144,9242,3
E01010145,11089,4
E01010146,4429,2
E01010147,1581,1
E01010148,2195,1
E01010149,9466,3
E01010150,32804,10
E01010151,23769,8
E01010152,32417,10
E01010153,30583,10
E01010154,29372,9
E01010155,32690,10
E01010156,32404,10
E01010157,18207,6
E01010158,4137,2
E01010159,12518,4
E01010160,14828,5
E01010161,23180,8
E01010162,19995,7
E01010163,22789,7
E01010164,23186,8
E01010165,17405,6
E01010166,30687,10
E01010167,13548,5
E01010168,28065,9
E01010169,32334,10
E01010170,32677,10
E01010171,27115,9
E01010172,31819,10
E01010173,32435,10
E01010174,18471,6
E01010175,28953,9
E01010176,31232,10
E01010177,18625,6
E01010178,7210,3
E01010179,25161,8
E01010180,29493,9
E01010181,31674,10
E01010183,27106,9
E01010184,18992,6
E01010185,32411,10
E01010186,31842,10
E01010187,32282,10
E01010188,32626,10
E01010189,31506,10
E01010190,31223,10
E01010191,30597,10
E01010192,26307,9
E01010193,32218,10
E01010194,31222,10
E01010195,31535,10
E01010196,31877,10
E01010197,31577,10
E01010198,31990,10
E01010199,31563,10
E01010200,17736,6
E01010201,26707,9
E01010202,31299,10
E01010203,24003,8
E01010204,4597,2
E01010205,32361,10
E01010206,25471,8
E01010207,30730,10
E01010208,25713,8
E01010209,21231,7
E01010210,29365,9
E01010211,13324,5
E01010212,32487,10
E01010213,13832,5
E01010214,32528,10
E01010215,28415,9
E01010216,30898,10
E01010217,31068,10
E01010218,9348,3
E01010219,18593,6
E01010220,26438,9
E01010221,16847,6
E01010222,25961,8
E01010223,15217,5
E01010225,26038,8
E01010226,24570,8
E01010227,29489,9
E01010228,20698,7
E01010229,31592,10
E01010230,15234,5
E01010231,31638,10
E01010232,17268,6
E01010233,17678,6
E01010234,1635,1
E01010235,2403,1
E01010236,3609,2
E01010237,7805,3
E01010238,1711,1
E01010239,3185,1
E01010240,3577,2
E01010241,26693,9
E01010242,6056,2
E01010243,22884,7
E01010244,5155,2
E01010245,28144,9
E01010246,21411,7
E01010247,19112,6
E01010248,28403,9
E01010249,8270,3
E01010250,13605,5
E01010251,28975,9
E01010252,12212,4
E01010253,9269,3
E01010254,10149,4
E01010255,24613,8
E01010256,14204,5
E01010257,29154,9
E01010258,4559,2
E01010259,10500,4
E01010260,4261,2
E01010261,3630,2
E01010262,7355,3
E01010263,4291,2
E01010264,3594,2
E01010265,4142,2
E01010266,3178,1
E01010267,15089,5
E01010268,3740,2
E01010269,2024,1
E01010270,4534,2
E01010271,2002,1
E01010272,1546,1
E01010273,1565,1
E01010274,1392,1
E01010275,2263,1
E01010277,2939,1
E01010279,3675,2
E01010282,1244,1
E01010283,1949,1
E01010284,4001,2
E01010285,15138,5
E01010286,1756,1
E01010287,5423,2
E01010288,2204,1
E01010289,654,1
E01010290,7513,3
E01010291,1664,1
E01010292,2727,1
E01010293,4439,2
E01010294,2333,1
E01010295,1263,1
E01010296,29054,9
E01010297,29876,10
E01010298,8565,3
E01010299,3133,1
E01010300,2220,1
E01010301,4758,2
E01010302,5515,2
E01010303,12348,4
E01010304,12613,4
E01010305,5330,2
E01010306,15009,5
E01010307,24816,8
E01010308,2311,1
E01010309,4652,2
E01010310,3916,2
E01010311,2410,1
E01010312,4680,2
E01010313,5634,2
E01010314,4136,2
E01010315,5920,2
E01010316,1304,1
E01010317,20253,7
E01010318,2583,1
E01010319,27691,9
E01010320,6867,3
E01010321,6360,2
E01010322,9222,3
E01010323,9377,3
E01010324,8838,3
E01010325,11750,4
E01010326,16719,6
E01010327,7487,3
E01010328,28287,9
E01010329,24498,8
E01010330,9727,3
E01010331,27961,9
E01010332,27237,9
E01010333,23670,8
E01010334,27073,9
E01010335,3599,2
E01010336,6566,2
E01010337,12426,4
E01010338,6486,2
E01010339,15191,5
E01010340,2773,1
E01010341,5636,2
E01010342,2308,1
E01010343,3544,2
E01010344,3959,2
E01010345,21645,7
E01010346,26153,8
E01010347,5548,2
E01010348,15452,5
E01010349,9305,3
E01010350,19134,6
E01010351,15032,5
E01010352,22632,7
E01010353,10134,4
E01010354,13207,5
E01010355,20630,7
E01010356,21789,7
E01010357,25910,8
E01010358,16910,6
E01010359,17526,6
E01010360,20708,7
E01010361,9291,3
E01010362,3606,2
E01010363,2740,1
E01010364,1573,1
E01010365,2652,1
E01010366,2240,1
E01010367,2277,1
E01010368,820,1
E01010369,1774,1
E01010370,3062,1
E01010371,1053,1
E01010372,3042,1
E01010373,21616,7
E01010374,2390,1
E01010375,2663,1
E01010376,16918,6
E01010377,10003,4
E01010378,15292,5
E01010379,19936,7
E01010380,14663,5
E01010381,5698,2
E01010382,8016,3
E01010383,3095,1
E01010384,29122,9
E01010385,31710,10
E01010386,31030,10
E01010387,29586,10
E01010388,31543,10
E01010389,22845,7
E01010390,29077,9
E01010391,29290,9
E01010392,29594,10
E01010393,11785,4
E01010394,18542,6
E01010395,25954,8
E01010396,6780,3
E01010397,4018,2
E01010398,26186,8
E01010399,14854,5
E01010400,2749,1
E01010401,3054,1
E01010402,11278,4
E01010403,4974,2
E01010404,3237,1
E01010405,5318,2
E01010406,4067,2
E01010407,5972,2
E01010408,2816,1
E01010409,6084,2
E01010410,3038,1
E01010411,9209,3
E01010412,5297,2
E01010413,2207,1
E01010414,1121,1
E01010415,3251,1
E01010416,581,1
E01010417,3656,2
E01010418,14390,5
E01010419,6045,2
E01010420,4391,2
E01010421,1999,1
E01010422,7137,3
E01010423,1931,1
E01010424,10390,4
E01010425,6975,3
E01010426,9876,4
E01010427,10738,4
E01010428,4856,2
E01010429,5494,2
E01010430,3409,2
E01010431,17142,6
E01010432,13850,5
E01010433,2833,1
E01010434,9441,3
E01010435,2007,1
E01010436,21011,7
E01010437,26125,8
E01010438,18096,6
E01010439,4801,2
E01010440,2910,1
E01010441,3775,2
E01010442,3505,2
E01010443,1525,1
E01010444,7121,3
E01010445,1109,1
E01010446,4942,2
E01010447,5293,2
E01010448,3332,2
E01010449,5726,2
E01010450,1422,1
E01010451,8476,3
E01010452,4604,2
E01010453,4027,2
E01010454,4913,2
E01010455,3151,1
E01010456,340,1
E01010457,11943,4
E01010458,6602,3
E01010459,10350,4
E01010460,13935,5
E01010461,22394,7
E01010462,2179,1
E01010463,2515,1
E01010464,1257,1
E01010465,5211,2
E01010466,2280,1
E01010467,12651,4
E01010468,12274,4
E01010469,16835,6
E01010470,3730,2
E01010471,2719,1
E01010472,4900,2
E01010473,2589,1
E01010474,5040,2
E01010475,14782,5
E01010476,4283,2
E01010477,5298,2
E01010478,1971,1
E01010479,5537,2
E01010480,10398,4
E01010481,3401,2
E01010482,3143,1
E01010483,1027,1
E01010484,2176,1
E01010485,2159,1
E01010486,1724,1
E01010487,24754,8
E01010488,12541,4
E01010489,10415,4
E01010490,1854,1
E01010491,9164,3
E01010492,25106,8
E01010493,22605,7
E01010494,27320,9
E01010495,8084,3
E01010496,7084,3
E01010497,27710,9
E01010498,21564,7
E01010499,13587,5
E01010500,4046,2
E01010501,9035,3
E01010502,18229,6
E01010503,3879,2
E01010504,23519,8
E01010505,22550,7
E01010506,4216,2
E01010507,23002,8
E01010508,3581,2
E01010509,8093,3
E01010510,10234,4
E01010511,3685,2
E01010512,8627,3
E01010513,16172,5
E01010514,23833,8
E01010515,26085,8
E01010516,23696,8
E01010517,12454,4
E01010518,20622,7
E01010519,14431,5
E01010520,25117,8
E01010521,6373,2
E01010522,3468,2
E01010523,7867,3
E01010524,3068,1
E01010525,4111,2
E01010526,5103,2
E01010527,2339,1
E01010528,7638,3
E01010529,3502,2
E01010530,2880,1
E01010531,5761,2
E01010532,3097,1
E01010533,6698,3
E01010534,17399,6
E01010535,4908,2
E01010536,19423,6
E01010537,22191,7
E01010538,8786,3
E01010539,16259,5
E01010540,23843,8
E01010541,2797,1
E01010542,16865,6
E01010543,3517,2
E01010544,22644,7
E01010545,20643,7
E01010546,22236,7
E01010547,26646,9
E01010548,13653,5
E01010549,17162,6
E01010550,29582,10
E01010551,22002,7
E01010552,15737,5
E01010553,21804,7
E01010554,14259,5
E01010555,3457,2
E01010556,9949,4
E01010557,19233,6
E01010558,13108,4
E01010559,4925,2
E01010560,5616,2
E01010561,22879,7
E01010562,4569,2
E01010563,5308,2
E01010564,4864,2
E01010565,24617,8
E01010566,9933,4
E01010567,4977,2
E01010568,23447,8
E01010569,5775,2
E01010570,29423,9
E01010571,6829,3
E01010572,22844,7
E01010573,23097,8
E01010574,25037,8
E01010575,23641,8
E01010576,27392,9
E01010577,25950,8
E01010578,13956,5
E01010579,30816,10
E01010580,31226,10
E01010581,14152,5
E01010582,17435,6
E01010583,3202,1
E01010584,7752,3
E01010585,13558,5
E01010586,30409,10
E01010587,20073,7
E01010588,18565,6
E01010589,27895,9
E01010590,20493,7
E01010591,9619,3
E01010592,18143,6
E01010593,20193,7
E01010594,17252,6
E01010595,9536,3
E01010596,21671,7
E01010597,8251,3
E01010598,12863,4
E01010599,6717,3
E01010600,7663,3
E01010601,9489,3
E01010602,9538,3
E01010603,11724,4
E01010604,14727,5
E01010605,3184,1
E01010606,595,1
E01010607,1781,1
E01010608,1815,1
E01010609,1740,1
E01010610,659,1
E01010611,2893,1
E01010612,81,1
E01010613,1043,1
E01010614,1704,1
E01010615,5255,2
E01010616,2739,1
E01010617,240,1
E01010618,1653,1
E01010619,5265,2
E01010620,1227,1
E01010621,3652,2
E01010622,1753,1
E01010623,442,1
E01010624,1515,1
E01010625,1481,1
E01010626,1846,1
E01010627,2045,1
E01010628,5042,2
E01010629,6935,3
E01010630,5481,2
E01010631,1614,1
E01010632,1098,1
E01010633,11771,4
E01010634,16550,6
E01010635,498,1
E01010636,16884,6
E01010637,9989,4
E01010638,19901,7
E01010639,19142,6
E01010640,15247,5
E01010641,20172,7
E01010642,27932,9
E01010643,19334,6
E01010644,18379,6
E01010645,26197,8
E01010646,29901,10
E01010647,22949,7
E01010648,30451,10
E01010649,4608,2
E01010650,1951,1
E01010651,13389,5
E01010652,9628,3
E01010653,1518,1
E01010654,1052,1
E01010655,1156,1
E01010656,10667,4
E01010657,8453,3
E01010658,4493,2
E01010659,741,1
E01010662,8069,3
E01010663,679,1
E01010664,9930,4
E01010665,6496,2
E01010666,151,1
E01010667,3028,1
E01010668,15976,5
E01010669,7022,3
E01010670,7526,3
E01010671,9153,3
E01010672,20973,7
E01010673,3566,2
E01010674,3035,1
E01010675,8500,3
E01010676,2066,1
E01010677,3305,2
E01010678,12642,4
E01010679,228,1
E01010680,1393,1
E01010681,29385,9
E01010682,3292,2
E01010683,23940,8
E01010684,18316,6
E01010685,13944,5
E01010686,19542,6
E01010687,27716,9
E01010688,12121,4
E01010689,13622,5
E01010690,17051,6
E01010691,31769,10
E01010692,28120,9
E01010693,31946,10
E01010694,30606,10
E01010695,25647,8
E01010696,30401,10
E01010697,31942,10
E01010698,24118,8
E01010699,14424,5
E01010700,2306,1
E01010701,1472,1
E01010702,2598,1
E01010703,6914,3
E01010704,8547,3
E01010705,17236,6
E01010706,26741,9
E01010707,24599,8
E01010708,11897,4
E01010709,23189,8
E01010710,125,1
E01010711,85,1
E01010712,2808,1
E01010713,1174,1
E01010714,4952,2
E01010715,4201,2
E01010716,3987,2
E01010717,5085,2
E01010718,1790,1
E01010719,2858,1
E01010720,1531,1
E01010721,758,1
E01010722,2233,1
E01010723,1324,1
E01010724,3161,1
E01010725,6500,2
E01010726,22296,7
E01010727,9813,3
E01010728,3650,2
E01010729,14379,5
E01010730,75,1
E01010731,2208,1
E01010732,1728,1
E01010733,647,1
E01010734,2021,1
E01010735,302,1
E01010736,2289,1
E01010737,328,1
E01010738,3872,2
E01010739,418,1
E01010740,5083,2
E01010741,9746,3
E01010742,1730,1
E01010743,1193,1
E01010744,1507,1
E01010745,2508,1
E01010746,12605,4
E01010747,6375,2
E01010748,1545,1
E01010749,3799,2
E01010750,11599,4
E01010751,7722,3
E01010752,6179,2
E01010753,20132,7
E01010754,15713,5
E01010755,1871,1
E01010756,11597,4
E01010758,25004,8
E01010759,5854,2
E01010760,21506,7
E01010761,7891,3
E01010762,7634,3
E01010763,7743,3
E01010764,27838,9
E01010765,18003,6
E01010766,32445,10
E01010767,22388,7
E01010768,32103,10
E01010769,26788,9
